9,MALLA_4_I,3466.56
9,MALLA_1_P,4531.263157894737
9,MALLA_2_P,4426.45
10,MALLA_1_A,2157.2
10,MALLA_4_A,991.0
10,MALLA_5_A,241.6
10,MALLA_8_A,0.0
10,MALLA_9_A,233.0
10,MALLA_8_A_2DA,0.0
10,MALLA_2_A_2DA,0.0
10,MALLA_3_A_2DA,0.0
10,MALLA_3_I,1867.3684210526317
10,MALLA_3_G,2234.277777777778
10,MALLA_4_I,2277.36
10,MALLA_1_P,2180.157894736842
10,MALLA_2_P,2131.85
11,MALLA_1_A,2157.0
11,MALLA_4_A,0.0
11,MALLA_5_A,270.2
11,MALLA_8_A,0.0
11,MALLA_9_A,0.0
11,MALLA_8_A_2DA,0.0
11,MALLA_2_A_2DA,0.0
11,MALLA_3_A_2DA,0.0
11,MALLA_3_I,5099.263157894737
11,MALLA_3_G,3550.4444444444443
11,MALLA_4_I,4317.52
11,MALLA_1_P,4470.684210526316
11,MALLA_2_P,2593.4
12,MALLA_1_A,2323.0
12,MALLA_4_A,1088.4
12,MALLA_5_A,754.4
12,MALLA_8_A,0.0
12,MALLA_9_A,609.6
12,MALLA_8_A_2DA,4898.4
12,MALLA_2_A_2DA,0.0
12,MALLA_3_A_2DA,0.0
12,MALLA_3_I,1550.6842105263158
12,MALLA_3_G,2933.1111111111113
12,MALLA_4_I,1446.32
12,MALLA_1_P,4216.9473684210525
12,MALLA_2_P,4235.05
13,MALLA_1_A,1634.4
13,MALLA_4_A,43.2
13,MALLA_5_A,321.2
13,MALLA_8_A,0.0
13,MALLA_9_A,0.0
13,MALLA_8_A_2DA,1254.0
13,MALLA_2_A_2DA,2186.8
13,MALLA_3_A_2DA,1197.2
13,MALLA_3_I,2566.2105263157896
13,MALLA_3_G,4565.166666666667
13,MALLA_4_I,3583.68
13,MALLA_1_P,3247.684210526316
13,MALLA_2_P,2176.75
14,MALLA_1_A,1602.6
14,MALLA_4_A,0.0
14,MALLA_5_A,0.0
14,MALLA_8_A,0.0
14,MALLA_9_A,0.0
14,MALLA_8_A_2DA,4054.6
14,MALLA_2_A_2DA,3583.6
14,MALLA_3_A_2DA,3664.6
14,MALLA_3_I,4449.1578947368425
14,MALLA_3_G,2725.9444444444443
14,MALLA_4_I,2678.32
